window,rows,new_processes,new_artifacts,new_edges,unique_processes,attack_present,tactic,new_sockets,socket_fan_out,graph_density_proxy,edges_per_minute
28360035,21,0,0,21,1,0,normal,0,0,21.0,21.0
28360036,23,1,0,22,3,0,normal,0,0,22.0,22.0
28360037,34,3,0,31,2,0,normal,0,0,3.4444444444444446,31.0
28360038,21,0,0,21,1,0,normal,0,0,21.0,21.0
28360039,21,0,0,21,1,0,normal,0,0,21.0,21.0
28360040,21,0,0,21,1,0,normal,0,0,21.0,21.0
28360041,21,1,0,20,3,0,normal,0,0,20.0,20.0
28360042,28,0,0,28,1,0,normal,0,0,28.0,28.0
28360043,19,1,0,18,3,0,normal,0,0,18.0,18.0
28360044,24,2,0,22,4,0,normal,0,0,5.5,22.0
28360045,15,0,0,15,1,0,normal,0,0,15.0,15.0
28360046,24,1,0,23,3,0,normal,0,0,23.0,23.0
28360047,35,4,0,31,2,0,normal,0,0,1.9375,31.0
28360048,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360049,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360050,34,5,0,29,4,0,normal,0,0,1.16,29.0
28360051,21,0,0,21,1,0,normal,0,0,21.0,21.0
28360052,31,0,0,31,1,0,normal,0,0,31.0,31.0
28360053,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360054,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360055,218,74,0,144,38,0,normal,0,0,0.026296566837107377,144.0
28360056,21,0,0,21,1,0,normal,0,0,21.0,21.0
28360057,63,12,0,51,7,1,CandC,0,0,0.3541666666666667,51.0
28360058,21,0,0,21,1,0,normal,0,0,21.0,21.0
28360059,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360060,20,0,0,20,1,0,normal,0,0,20.0,20.0
28360061,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360062,67,12,0,55,7,0,normal,0,0,0.3819444444444444,55.0
28360063,419,129,0,290,67,0,normal,0,0,0.01742683732948741,290.0
28360064,18,0,0,18,1,0,normal,0,0,18.0,18.0
28360065,20,1,0,19,3,0,normal,0,0,19.0,19.0
28360066,15,0,0,15,0,0,normal,0,0,15.0,15.0
28360067,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360068,21,0,0,21,1,0,normal,0,0,21.0,21.0
28360069,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360070,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360071,21,0,0,21,1,0,normal,0,0,21.0,21.0
28360072,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360073,21,0,0,21,1,0,normal,0,0,21.0,21.0
28360074,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360075,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360076,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360077,32,0,0,32,1,0,normal,0,0,32.0,32.0
28360078,33,4,0,29,3,0,normal,0,0,1.8125,29.0
28360079,21,0,0,21,1,0,normal,0,0,21.0,21.0
28360080,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360081,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360082,32,0,0,32,1,0,normal,0,0,32.0,32.0
28360083,15,0,0,15,0,0,normal,0,0,15.0,15.0
28360084,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360085,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360086,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360087,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360088,21,0,0,21,1,0,normal,0,0,21.0,21.0
28360089,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360090,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360091,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360092,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360093,33,4,0,29,3,0,normal,0,0,1.8125,29.0
28360094,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360095,21,0,0,21,1,0,normal,0,0,21.0,21.0
28360096,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360097,41,3,0,38,3,0,normal,0,0,4.222222222222222,38.0
28360098,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360099,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360100,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360101,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360102,32,0,0,32,1,0,normal,0,0,32.0,32.0
28360103,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360104,14,0,0,14,0,0,normal,0,0,14.0,14.0
28360105,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360106,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360107,31,0,0,31,1,0,normal,0,0,31.0,31.0
28360108,34,4,0,30,3,0,normal,0,0,1.875,30.0
28360109,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360110,31,3,0,28,3,0,normal,0,0,3.111111111111111,28.0
28360111,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360112,37,2,0,35,2,0,normal,0,0,8.75,35.0
28360113,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360114,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360115,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360116,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360117,32,0,0,32,1,0,normal,0,0,32.0,32.0
28360118,31,0,0,31,1,0,normal,0,0,31.0,31.0
28360119,26,0,0,26,1,0,normal,0,0,26.0,26.0
28360120,244,7,0,237,5,1,credentialAccess,0,0,4.836734693877551,237.0
28360121,21,0,0,21,1,0,normal,0,0,21.0,21.0
28360122,32,0,0,32,1,0,normal,0,0,32.0,32.0
28360123,26,4,0,22,2,0,normal,0,0,1.375,22.0
28360124,21,0,0,21,1,0,normal,0,0,21.0,21.0
28360125,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360126,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360127,32,0,0,32,1,0,normal,0,0,32.0,32.0
28360128,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360129,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360130,21,0,0,21,1,0,normal,0,0,21.0,21.0
28360131,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360132,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360133,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360134,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360135,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360136,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360137,32,0,0,32,1,0,normal,0,0,32.0,32.0
28360138,32,4,0,28,3,0,normal,0,0,1.75,28.0
28360139,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360140,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360141,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360142,26,0,0,26,0,0,normal,0,0,26.0,26.0
28360143,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360144,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360145,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360146,21,0,0,21,1,0,normal,0,0,21.0,21.0
28360147,32,0,0,32,1,0,normal,0,0,32.0,32.0
28360148,21,0,0,21,1,0,normal,0,0,21.0,21.0
28360149,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360150,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360151,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360152,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360153,32,4,0,28,3,0,normal,0,0,1.75,28.0
28360154,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360155,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360156,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360157,42,3,0,39,3,0,normal,0,0,4.333333333333333,39.0
28360158,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360159,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360160,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360161,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360162,32,0,0,32,1,0,normal,0,0,32.0,32.0
28360163,15,0,0,15,0,0,normal,0,0,15.0,15.0
28360164,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360165,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360166,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360167,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360168,32,4,0,28,3,0,normal,0,0,1.75,28.0
28360169,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360170,31,3,0,28,3,0,normal,0,0,3.111111111111111,28.0
28360171,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360172,37,2,0,35,2,0,normal,0,0,8.75,35.0
28360173,37,6,0,31,4,1,credentialAccess,0,0,0.8611111111111112,31.0
28360174,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360175,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360176,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360177,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360178,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360179,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360180,21,0,0,21,1,0,normal,0,0,21.0,21.0
28360181,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360182,26,0,0,26,0,0,normal,0,0,26.0,26.0
28360183,33,4,0,29,3,0,normal,0,0,1.8125,29.0
28360184,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360185,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360186,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360187,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360188,24,0,0,24,1,0,normal,0,0,24.0,24.0
28360189,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360190,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360191,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360192,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360193,223,66,0,157,34,0,normal,0,0,0.03604224058769513,157.0
28360194,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360195,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360196,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360197,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360198,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360199,16,0,0,16,0,0,normal,0,0,16.0,16.0
28360200,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360201,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360202,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360203,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360204,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360205,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360206,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360207,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360208,33,4,0,29,3,0,normal,0,0,1.8125,29.0
28360209,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360210,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360211,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360212,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360213,21,0,0,21,1,0,normal,0,0,21.0,21.0
28360214,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360215,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360216,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360217,51,7,0,44,5,0,normal,0,0,0.8979591836734694,44.0
28360218,16,0,0,16,0,0,normal,0,0,16.0,16.0
28360219,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360220,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360221,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360222,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360223,33,4,0,29,3,0,normal,0,0,1.8125,29.0
28360224,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360225,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360226,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360227,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360228,21,0,0,21,1,0,normal,0,0,21.0,21.0
28360229,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360230,31,3,0,28,3,0,normal,0,0,3.111111111111111,28.0
28360231,271,91,0,180,46,0,normal,0,0,0.02173650525298877,180.0
28360232,32,0,0,32,1,0,normal,0,0,32.0,32.0
28360233,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360234,27,2,0,25,2,0,normal,0,0,6.25,25.0
28360235,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360236,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360237,32,0,0,32,1,0,normal,0,0,32.0,32.0
28360238,33,4,0,29,3,0,normal,0,0,1.8125,29.0
28360239,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360240,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360241,16,0,0,16,0,0,normal,0,0,16.0,16.0
28360242,43,4,0,39,3,1,collection,0,0,2.4375,39.0
28360243,21,0,0,21,1,0,normal,0,0,21.0,21.0
28360244,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360245,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360246,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360247,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360248,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360249,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360250,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360251,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360252,32,0,0,32,1,0,normal,0,0,32.0,32.0
28360253,34,4,0,30,3,0,normal,0,0,1.875,30.0
28360254,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360255,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360256,21,0,0,21,1,0,normal,0,0,21.0,21.0
28360257,32,0,0,32,1,0,normal,0,0,32.0,32.0
28360258,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360259,16,0,0,16,0,0,normal,0,0,16.0,16.0
28360260,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360261,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360262,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360263,21,0,0,21,1,0,normal,0,0,21.0,21.0
28360264,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360265,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360266,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360267,32,0,0,32,1,0,normal,0,0,32.0,32.0
28360268,33,4,0,29,3,0,normal,0,0,1.8125,29.0
28360269,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360270,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360271,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360272,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360273,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360274,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360275,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360276,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360277,34,3,0,31,2,0,normal,0,0,3.4444444444444446,31.0
28360278,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360279,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360280,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360281,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360282,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360283,32,4,0,28,3,0,normal,0,0,1.75,28.0
28360284,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360285,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360286,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360287,32,0,0,32,1,0,normal,0,0,32.0,32.0
28360288,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360289,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360290,40,7,0,33,5,1,collection,0,0,0.673469387755102,33.0
28360291,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360292,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360293,27,2,0,25,2,0,normal,0,0,6.25,25.0
28360294,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360295,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360296,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360297,26,0,0,26,0,0,normal,0,0,26.0,26.0
28360298,32,4,0,28,3,0,normal,0,0,1.75,28.0
28360299,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360300,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360301,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360302,32,0,0,32,1,0,normal,0,0,32.0,32.0
28360303,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360304,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360305,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360306,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360307,32,0,0,32,1,0,normal,0,0,32.0,32.0
28360308,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360309,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360310,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360311,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360312,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360313,33,4,0,29,3,0,normal,0,0,1.8125,29.0
28360314,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360315,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360316,15,0,0,15,0,0,normal,0,0,15.0,15.0
28360317,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360318,21,0,0,21,1,0,normal,0,0,21.0,21.0
28360319,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360320,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360321,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360322,32,0,0,32,1,0,normal,0,0,32.0,32.0
28360323,21,0,0,21,1,0,normal,0,0,21.0,21.0
28360324,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360325,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360326,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360327,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360328,32,4,0,28,3,0,normal,0,0,1.75,28.0
28360329,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360330,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360331,21,0,0,21,1,0,normal,0,0,21.0,21.0
28360332,26,0,0,26,0,0,normal,0,0,26.0,26.0
28360333,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360334,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360335,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360336,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360337,42,3,0,39,3,0,normal,0,0,4.333333333333333,39.0
28360338,21,0,0,21,1,0,normal,0,0,21.0,21.0
28360339,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360340,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360341,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360342,32,0,0,32,1,0,normal,0,0,32.0,32.0
28360343,33,4,0,29,3,0,normal,0,0,1.8125,29.0
28360344,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360345,31,4,0,27,3,1,credentialAccess,0,0,1.6875,27.0
28360346,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360347,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360348,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360349,15,0,0,15,0,0,normal,0,0,15.0,15.0
28360350,36,5,0,31,4,0,normal,0,0,1.24,31.0
28360351,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360352,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360353,33,4,0,29,3,0,normal,0,0,1.8125,29.0
28360354,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360355,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360356,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360357,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360358,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360359,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360360,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360361,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360362,54,7,0,47,3,0,normal,0,0,0.9591836734693877,47.0
28360363,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360364,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360365,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360366,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360367,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360368,33,4,0,29,3,0,normal,0,0,1.8125,29.0
28360369,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360370,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360371,16,0,0,16,0,0,normal,0,0,16.0,16.0
28360372,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360373,21,0,0,21,1,0,normal,0,0,21.0,21.0
28360374,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360375,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360376,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360377,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360378,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360379,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360380,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360381,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360382,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360383,33,4,0,29,3,0,normal,0,0,1.8125,29.0
28360384,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360385,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360386,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360387,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360388,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360389,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360390,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360391,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360392,32,0,0,32,1,0,normal,0,0,32.0,32.0
28360393,41,5,0,36,4,1,discovery,0,0,1.44,36.0
28360394,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360395,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360396,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360397,42,3,0,39,3,0,normal,0,0,4.333333333333333,39.0
28360398,33,4,0,29,3,0,normal,0,0,1.8125,29.0
28360399,16,0,0,16,0,0,normal,0,0,16.0,16.0
28360400,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360401,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360402,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360403,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360404,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360405,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360406,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360407,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360408,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360409,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360410,31,3,0,28,3,0,normal,0,0,3.111111111111111,28.0
28360411,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360412,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360413,33,4,0,29,3,0,normal,0,0,1.8125,29.0
28360414,27,2,0,25,2,0,normal,0,0,6.25,25.0
28360415,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360416,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360417,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360418,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360419,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360420,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360421,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360422,32,0,0,32,1,0,normal,0,0,32.0,32.0
28360423,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360424,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360425,21,0,0,21,1,0,normal,0,0,21.0,21.0
28360426,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360427,26,0,0,26,0,0,normal,0,0,26.0,26.0
28360428,42,4,0,38,3,0,normal,0,0,2.375,38.0
28360429,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360430,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360431,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360432,32,0,0,32,1,0,normal,0,0,32.0,32.0
28360433,21,0,0,21,1,0,normal,0,0,21.0,21.0
28360434,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360435,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360436,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360437,32,0,0,32,1,0,normal,0,0,32.0,32.0
28360438,21,0,0,21,1,0,normal,0,0,21.0,21.0
28360439,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360440,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360441,48,10,0,38,6,1,lateralMovement,0,0,0.38,38.0
28360442,38,2,0,36,2,1,lateralMovement,0,0,9.0,36.0
28360443,33,4,0,29,3,0,normal,0,0,1.8125,29.0
28360444,21,0,0,21,1,0,normal,0,0,21.0,21.0
28360445,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360446,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360447,32,0,0,32,1,0,normal,0,0,32.0,32.0
28360448,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360449,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360450,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360451,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360452,32,0,0,32,1,0,normal,0,0,32.0,32.0
28360453,16,0,0,16,0,0,normal,0,0,16.0,16.0
28360454,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360455,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360456,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360457,42,3,0,39,3,0,normal,0,0,4.333333333333333,39.0
28360458,32,4,0,28,3,0,normal,0,0,1.75,28.0
28360459,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360460,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360461,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360462,32,0,0,32,1,0,normal,0,0,32.0,32.0
28360463,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360464,23,0,0,23,1,0,normal,0,0,23.0,23.0
28360465,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360466,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360467,32,0,0,32,1,0,normal,0,0,32.0,32.0
28360468,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360469,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360470,31,3,0,28,3,0,normal,0,0,3.111111111111111,28.0
28360471,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360472,35,3,0,32,3,0,normal,0,0,3.5555555555555554,32.0
28360473,32,4,0,28,3,0,normal,0,0,1.75,28.0
28360474,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360475,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360476,22,0,0,22,1,0,normal,0,0,22.0,22.0
28360477,33,0,0,33,1,0,normal,0,0,33.0,33.0
28360478,22,0,0,22,1,0,normal,0,0,22.0,22.0
